Stock,Year,Month,Day,Open,High,Low,Close
GOOG,2021,4,22,2293.22998,2303.761963,2256.449951,2267.919922
GOOG,2021,4,23,2283.469971,2325.820068,2278.209961,2315.300049
GOOG,2021,4,26,2319.929932,2341.26001,2313.840088,2326.73999
GOOG,2021,4,27,2336.0,2337.449951,2304.27002,1567.659973
GOOG,2021,4,28,2407.14502,2452.37793,2374.850098,2379.909912
GOOG,2021,4,29,2410.330078,2436.52002,2402.280029,2429.889893
GOOG,2021,4,30,2404.48999,2427.139893,2402.159912,2410.120117
GOOG,2021,5,3,2402.719971,2419.699951,2384.5,2395.169922
GOOG,2021,5,4,2369.73999,2379.26001,2311.699951,2354.25
GOOG,2021,5,5,2368.419922,2382.199951,2351.409912,2356.73999
GOOG,2021,5,6,2350.639893,2382.709961,2342.337891,2381.350098
GOOG,2021,5,7,2400.0,2416.409912,2390.0,2398.689941
GOOG,2021,5,10,2374.889893,2378.0,2334.72998,2341.659912
GOOG,2021,5,11,2291.860107,2322.0,2283.0,2308.76001
GOOG,2021,5,12,2261.709961,2285.370117,2230.050049,2239.080078
GOOG,2021,5,13,2261.090088,2276.601074,2242.719971,2261.969971
GOOG,2021,5,14,2291.830078,2321.139893,2283.320068,2316.159912
GOOG,2021,5,17,2309.320068,2323.340088,2295.0,2321.409912
GOOG,2021,5,18,2336.906006,2343.149902,2303.159912,2303.429932
GOOG,2021,5,19,2264.399902,2316.76001,2263.52002,2308.709961
GOOG,2021,5,20,2328.040039,2360.340088,2321.090088,2356.090088
GOOG,2021,5,21,2365.98999,2369.0,2342.370117,2345.100098
GOOG,2021,5,24,2367.0,2418.47998,2360.110107,2406.669922
GOOG,2021,5,25,2420.0,2432.889893,2402.98999,2409.070068
GOOG,2021,5,26,2412.834961,2442.944092,2412.514893,2433.530029
GOOG,2021,5,27,2436.939941,2440.0,2402.0,2402.51001
GOOG,2021,5,28,2421.959961,2428.139893,2407.689941,2411.560059
GOOG,2021,6,1,1565.849976,1586.98999,1545.030029,1567.659973
GOOG,2021,6,2,2435.310059,2442.0,2404.199951,2421.280029
GOOG,2021,6,3,2395.02002,2409.745117,2382.830078,2404.610107
GOOG,2021,6,4,2422.52002,2453.858887,2417.77002,2451.76001
GOOG,2021,6,7,2451.320068,2468.0,2441.072998,2466.090088
GOOG,2021,6,8,2479.899902,2494.495117,2468.23999,2482.850098
GOOG,2021,6,9,2499.5,2505.0,2487.330078,2491.399902
GOOG,2021,6,10,2494.01001,2523.26001,2494.0,2521.600098
GOOG,2021,6,11,2524.919922,2526.98999,2498.290039,2513.929932
GOOG,2021,6,14,2513.389893,2528.22998,2500.939941,2527.040039
GOOG,2021,6,15,2530.439941,2537.23999,2512.969971,2520.659912
GOOG,2021,6,16,2524.949951,2530.469971,2482.999023,2513.929932
GOOG,2021,6,17,2510.459961,2543.929932,2510.300049,2527.419922
GOOG,2021,6,18,2514.110107,2527.780029,2492.060059,2511.350098
GOOG,2021,6,21,2514.800049,2540.735107,2502.685059,2529.100098
GOOG,2021,6,22,2529.0,2545.399902,2520.530029,2539.98999
GOOG,2021,6,23,2531.0,2555.919922,2525.040039,2529.22998
GOOG,2021,6,24,2541.070068,2550.709961,2539.199951,2545.639893
GOOG,2021,6,25,2539.139893,2550.100098,2528.879883,2539.899902
GOOG,2021,6,28,2540.0,2546.73999,2519.476074,2536.389893
GOOG,2021,6,29,2535.449951,2540.0,2508.73999,2520.370117
GOOG,2021,6,30,2513.071045,2516.0,2495.149902,2506.320068
GOOG,2021,7,1,2496.995117,2529.25,2496.995117,2527.370117
GOOG,2021,7,2,2536.790039,2576.959961,2535.379883,2574.379883
GOOG,2021,7,6,2588.98999,2597.689941,2568.179932,2595.419922
GOOG,2021,7,7,2606.820068,2612.798096,2595.199951,2601.550049
GOOG,2021,7,8,2565.0,2600.649902,2560.800049,2583.540039
GOOG,2021,7,9,2578.889893,2596.98999,2578.870117,2591.48999
GOOG,2021,7,12,2596.669922,2615.399902,2592.0,1567.659973
GOOG,2021,7,13,2617.629883,2640.840088,2612.73999,2619.889893
GOOG,2021,7,14,2638.030029,2659.919922,2637.959961,2641.649902
GOOG,2021,7,15,2650.0,2651.899902,2611.959961,2625.330078
GOOG,2021,7,16,2632.820068,2643.659912,2616.429932,2636.909912
GOOG,2021,7,19,2623.110107,2624.939941,2570.73999,2585.080078
GOOG,2021,7,20,2600.080078,2640.0271,2583.768066,2622.030029
GOOG,2021,7,21,2615.73999,2652.344971,2612.030029,2652.01001
GOOG,2021,7,22,2653.0,2670.090088,2648.0,2666.570068
GOOG,2021,7,23,2705.199951,2776.169922,2694.01001,2756.320068
GOOG,2021,7,26,2765.0,2794.26001,2753.02002,2792.889893
GOOG,2021,7,27,2800.219971,2800.219971,2702.0,2735.929932
GOOG,2021,7,28,2771.23999,2793.52002,2727.0,2727.629883
GOOG,2021,7,29,2727.612061,2743.030029,2722.76001,2730.810059
GOOG,2021,7,30,2710.219971,2715.427002,2696.283936,2704.419922
GOOG,2021,8,2,2709.689941,2720.409912,2693.389893,2719.790039
GOOG,2021,8,3,2720.0,2726.709961,2683.669922,2725.600098
GOOG,2021,8,4,2724.98999,2730.76001,2708.300049,2720.570068
GOOG,2021,8,5,2720.570068,2739.0,2712.0,2738.800049
GOOG,2021,8,6,2725.899902,2741.601074,2720.929932,1567.659973
GOOG,2021,8,9,2738.97998,2766.429932,2728.574951,2760.040039
GOOG,2021,8,10,2761.590088,2771.030029,2744.530029,2761.929932
GOOG,2021,8,11,2765.659912,2776.955078,2747.0,2753.790039
GOOG,2021,8,12,2754.26001,2768.360107,2735.580078,2767.790039
GOOG,2021,8,13,2767.149902,2773.47998,2760.100098,2768.120117
GOOG,2021,8,16,2760.0,2779.810059,2723.314941,2778.320068
GOOG,2021,8,17,2763.820068,2774.370117,2735.75,2746.01001
GOOG,2021,8,18,2742.310059,2765.879883,2728.419922,2731.399902
GOOG,2021,8,19,2709.350098,2749.040039,2707.120117,2738.27002
GOOG,2021,8,20,2741.659912,2772.290039,2729.340088,2768.73999
GOOG,2021,8,23,2779.969971,2843.540039,2774.958984,2821.98999
GOOG,2021,8,24,2830.870117,2860.149902,2827.070068,2847.969971
GOOG,2021,8,25,2857.659912,2866.26001,2848.790039,2859.0
GOOG,2021,8,26,2852.370117,2862.696045,2841.830078,2842.459961
GOOG,2021,8,27,2842.25,2900.219971,2840.399902,2891.01001
GOOG,2021,8,30,2894.090088,2929.790039,2892.0,2909.389893
GOOG,2021,8,31,2917.689941,2922.23999,2900.0,2909.23999
GOOG,2021,9,1,1565.849976,1586.98999,1545.030029,1567.659973
GOOG,2021,9,2,2918.98999,2926.5,2882.129883,2884.379883
GOOG,2021,9,3,2882.919922,2907.540039,2870.100098,2895.5
GOOG,2021,9,7,2894.98999,2916.47998,2890.820068,2910.379883
GOOG,2021,9,8,2907.870117,2911.02002,2884.0,2897.669922
GOOG,2021,9,9,2897.669922,2913.389893,2888.679932,2898.27002
GOOG,2021,9,10,2908.870117,2920.379883,2834.830078,2838.419922
GOOG,2021,9,13,2864.02002,2883.820068,2845.649902,2869.300049
GOOG,2021,9,14,2883.219971,2894.550049,2858.110107,2868.120117
GOOG,2021,9,15,2875.179932,2911.629883,2845.120117,2904.120117
GOOG,2021,9,16,2902.419922,2904.0,2868.326904,2887.469971
GOOG,2021,9,17,2875.969971,2884.98999,2821.22998,2829.27002
GOOG,2021,9,20,2780.003906,2787.25,2741.060059,2780.340088
GOOG,2021,9,21,2802.340088,2816.231934,2778.110107,2792.929932
GOOG,2021,9,22,2801.01001,2831.669922,2789.435059,2818.77002
GOOG,2021,9,23,2832.189941,2845.049072,2821.929932,2836.530029
GOOG,2021,9,24,2818.919922,2858.070068,2817.01001,2852.659912
GOOG,2021,9,27,2831.709961,2850.0,2810.0,2830.02002
GOOG,2021,9,28,2781.77002,2792.129883,2714.0,2723.679932
GOOG,2021,9,29,2742.194092,2747.969971,2685.0,2690.419922
GOOG,2021,9,30,2686.5,2711.800049,2660.0,2665.310059
